id;catalogNumber;description;gpsLength;gpsWidth;gpsLengthPosition;gpsWidthPosition;indexLevel
2871;69;MH75L;43.0;51.0;N;E;15
1235;7;PNKPO;42.0;60.0;N;E;15
1108;34;BMXEG;43.0;72.0;S;E;15
2747;65;VF2GX;42.0;88.0;S;E;15
3686;44;PR67M;42.0;92.0;S;E;15
3889;29;N07D3;42.0;98.0;S;E;15
4422;66;MTTZF;43.0;78.0;N;E;15
2097;64;HL9X0;43.0;94.0;N;E;15
1367;16;THLCT;44.0;64.0;S;E;15
2961;92;ETDOM;45.0;81.0;S;E;15
3799;37;OYM2Y;45.0;95.0;S;W;15
4737;43;VK543;46.0;38.0;N;E;15
4642;5;GMOEZ;46.0;60.0;S;E;15
3715;60;8UQJ8;46.0;66.0;S;E;15
2489;43;NE8NK;48.0;3.0;S;E;15
2496;55;I1LKC;49.0;1.0;S;E;15
1860;96;0NAKV;48.0;7.0;S;E;15
1020;18;RHH99;49.0;7.0;S;E;15
1633;49;631HV;47.0;19.0;S;E;15
2909;60;RZFTN;48.0;13.0;S;E;15
3864;5;W074D;49.0;23.0;S;E;15
1654;42;QW69A;47.0;31.0;S;W;15
1800;32;AWQXV;48.0;42.0;S;E;15
3141;85;2FFU8;49.0;27.0;S;E;15
2985;72;11RLU;47.0;46.0;N;E;15
3524;80;6HI6H;47.0;48.0;S;E;15
2534;75;QX456;47.0;50.0;S;E;15
2406;45;NDRTL;47.0;54.0;N;E;15
3304;55;2AORW;48.0;54.0;N;E;15
1135;66;VEMTM;50.0;36.0;S;E;15
2117;75;ONP89;51.0;28.0;S;E;15
1755;64;L1BWG;50.0;42.0;S;E;15
785;81;2CRHI;51.0;44.0;S;E;15
1501;59;732WY;50.0;59.0;S;E;15
1195;41;QF8HW;50.0;63.0;S;E;15
2582;36;BTSYT;50.0;65.0;S;E;15
4882;42;K0BMO;52.0;4.0;S;E;15
1721;87;I1EKE;52.0;6.0;N;E;15
582;39;RYY5L;53.0;1.0;S;E;15
720;73;HHRFD;70.0;3.0;S;E;15
2003;32;849A5;56.0;4.0;S;E;15
1454;9;5U35F;77.0;4.0;N;E;15
1054;86;NVTU6;58.0;7.0;S;E;15
1805;19;HXCKX;66.0;6.0;S;E;15
851;73;RITUT;69.0;5.0;N;E;15
854;95;K6MI2;81.0;5.0;S;E;15
1259;49;JPT1F;77.0;6.0;S;E;15
3465;70;3097V;60.0;9.0;S;E;15
4071;70;8RNGH;67.0;8.0;S;E;15
1684;93;T0NV9;75.0;8.0;S;E;15
2713;24;PK0PH;83.0;1.0;S;E;15
4629;78;CFA9S;83.0;3.0;S;E;15
4227;65;01EW7;87.0;2.0;S;E;15
2662;24;EXR73;84.0;9.0;S;E;15
2769;97;X5A9G;85.0;7.0;S;E;15
374;76;8YD9O;52.0;14.0;S;E;15
209;61;UJHI9;61.0;16.0;S;E;15
415;86;HSF6F;63.0;20.0;S;E;15
903;41;Q3YAE;67.0;10.0;S;E;15
1151;83;AGEG5;71.0;13.0;N;E;15
1313;55;T7YU6;55.0;22.0;S;E;15
1018;35;IMZRI;58.0;23.0;S;E;15
4588;16;8UEMQ;68.0;23.0;S;E;15
3814;74;09BQB;72.0;16.0;S;E;15
483;12;1P8ZI;52.0;30.0;S;E;15
2036;36;37FNJ;52.0;34.0;S;E;15
1992;88;ZBDM3;54.0;31.0;S;E;15
1081;69;GRNXC;55.0;25.0;S;E;15
569;62;R4AYT;55.0;41.0;S;E;15
1315;94;HJ167;54.0;55.0;S;E;15
723;57;8270Y;53.0;64.0;S;E;15
3195;91;EO4W6;55.0;51.0;S;E;15
223;5;GACNZ;62.0;24.0;S;E;15
347;0;IJDKA;66.0;27.0;S;E;15
294;44;3MZ8A;58.0;33.0;S;E;15
402;65;OWMV2;61.0;40.0;S;E;15
416;14;21ZG7;56.0;54.0;S;E;15
188;6;HNB8W;66.0;55.0;S;E;15
695;55;ETVJ1;57.0;66.0;S;E;15
149;43;UAAAB;63.0;63.0;S;E;15
368;40;5MBS7;72.0;52.0;N;E;15
712;24;UWGWN;72.0;65.0;S;E;15
4707;48;500LI;77.0;10.0;S;W;15
4290;67;QLT0D;90.0;11.0;N;W;15
1082;13;9TIU7;74.0;20.0;S;E;15
1340;24;TS069;75.0;37.0;S;E;15
852;18;ZJIFB;76.0;18.0;S;E;15
579;69;ESG9U;76.0;22.0;S;E;15
812;61;T9N3R;75.0;57.0;S;E;15
624;27;ECITZ;77.0;27.0;S;E;15
171;38;829TJ;77.0;31.0;S;E;15
166;48;3OMPA;87.0;28.0;S;E;15
585;66;VNE0M;87.0;30.0;S;E;15
315;89;WS7J1;79.0;37.0;S;E;15
270;43;LUPQE;86.0;39.0;S;E;15
355;16;UCDJD;79.0;54.0;S;E;15
214;22;Y2QXC;85.0;53.0;S;W;15
125;55;WS87O;90.0;52.0;S;E;15
2705;26;78IJP;47.0;71.0;N;E;15
3373;21;NV55N;47.0;75.0;S;E;15
1022;17;HZ70T;53.0;68.0;S;E;15
984;20;STKJH;61.0;67.0;S;E;15
731;79;2FB9Y;57.0;70.0;S;E;15
687;62;LF20S;64.0;72.0;S;E;15
1873;30;1D1KA;65.0;70.0;S;E;15
1502;39;HLM9J;66.0;70.0;S;E;15
4441;68;BV8P1;66.0;72.0;S;E;15
3881;26;HMBCR;70.0;73.0;S;W;15
2978;58;D4VX3;57.0;74.0;N;W;15
1650;16;37F1M;60.0;75.0;S;W;15
2848;28;IRK11;64.0;76.0;S;E;15
3579;27;L60XI;68.0;76.0;N;E;15
1510;91;V7CYW;64.0;78.0;S;E;15
1390;91;F1V1A;68.0;78.0;S;E;15
937;22;BEGSM;50.0;79.0;S;E;15
1070;40;JNIOR;60.0;79.0;S;E;15
1342;16;CJ7UE;48.0;83.0;N;E;15
1115;32;L0QEI;54.0;84.0;S;E;15
4033;15;55J25;67.0;81.0;S;E;15
1946;20;G0TEM;48.0;85.0;S;E;15
3104;64;DGVNP;52.0;88.0;S;E;15
3212;25;DKF96;48.0;89.0;S;E;15
1620;30;2E93P;52.0;92.0;S;E;15
2137;72;RQM1S;56.0;85.0;S;E;15
2470;50;FOTPF;59.0;87.0;S;E;15
2044;39;7NYDQ;60.0;85.0;N;E;15
1472;50;TJZPG;67.0;87.0;S;E;15
2241;18;IL7AL;63.0;88.0;S;E;15
805;43;7OIK0;59.0;90.0;S;E;15
1423;2;HQJT2;67.0;91.0;S;E;15
2933;58;U9P6J;70.0;79.0;S;E;15
3633;26;APK32;70.0;89.0;S;E;15
2475;20;DVFX3;80.0;67.0;S;W;15
2998;71;PZKQL;89.0;68.0;S;E;15
1729;95;FYHKA;85.0;70.0;S;E;15
3386;20;HK92V;82.0;71.0;S;E;15
3926;37;X3MS7;76.0;72.0;S;E;15
3327;77;9RQT0;71.0;81.0;S;E;15
1784;19;96QOP;73.0;82.0;S;E;15
2629;72;1YBCA;71.0;83.0;S;E;15
4255;17;79DUF;71.0;87.0;S;W;15
452;18;OQWQF;75.0;78.0;S;E;15
787;29;QAJS5;81.0;77.0;S;E;15
509;34;OVZ9I;79.0;81.0;S;E;15
1554;68;3KETM;75.0;86.0;S;E;15
1021;94;QKBN8;77.0;84.0;S;E;15
1421;62;14AGI;80.0;91.0;S;E;15
1712;21;22DBP;82.0;85.0;S;E;15
2429;56;6PJ0D;89.0;72.0;S;E;15
3074;98;MFYXQ;89.0;76.0;S;E;15
1334;48;KSCDE;84.0;82.0;N;E;15
2806;51;TTT0P;85.0;78.0;S;E;15
3186;89;OUPMM;84.0;88.0;S;E;15
1101;91;N687O;88.0;82.0;S;E;15
841;16;C2JSG;89.0;80.0;S;E;15
1477;63;JZ36I;90.0;83.0;S;E;15
4645;0;667QE;55.0;97.0;S;E;15
2689;51;UYPAW;67.0;93.0;S;E;15
2860;55;JGQ9H;74.0;94.0;S;E;15
4479;39;OP3S6;87.0;93.0;S;E;15
4682;49;PHUMQ;84.0;94.0;S;E;15
3683;46;1XB11;85.0;94.0;S;E;15
3935;92;B4186;78.0;95.0;N;E;15
3767;97;OREOZ;62.0;96.0;S;E;15
2004;65;PJ8T7;64.0;98.0;S;E;15
4081;96;Z1CN7;91.0;1.0;S;E;15
3559;89;LQTG2;91.0;7.0;S;E;15
3482;52;HF681;91.0;23.0;S;W;15
2517;7;VOU7P;91.0;27.0;N;E;15
3430;33;OQP46;91.0;50.0;S;E;15
2952;51;R9TLK;93.0;17.0;S;E;15
3943;49;PC1RM;92.0;36.0;S;E;15
3446;71;OYEEL;92.0;38.0;S;E;15
4070;61;ZP7KZ;93.0;22.0;N;E;15
2148;33;AFF8D;93.0;42.0;S;E;15
4302;66;XOES8;93.0;44.0;S;E;15
2907;65;4GQ5Z;93.0;46.0;S;E;15
2402;21;FPYZB;92.0;52.0;S;E;15
1697;2;WAXJF;94.0;3.0;N;E;15
1898;48;HNTDW;94.0;5.0;S;E;15
2184;17;J4VGI;98.0;6.0;N;E;15
3607;43;E3GN3;95.0;24.0;S;E;15
2444;27;23FRN;94.0;26.0;S;E;15
2300;60;F2U1J;94.0;32.0;S;E;15
3976;6;HGF0L;95.0;45.0;S;E;15
2174;11;MXD6H;96.0;53.0;S;E;15
4200;75;0IYP3;96.0;55.0;S;E;15
2010;46;8617Z;97.0;24.0;S;E;15
1201;99;MUF1I;97.0;47.0;S;W;15
3017;83;87881;98.0;33.0;S;E;15
3095;19;LKMVH;99.0;49.0;S;E;15
4956;81;VYWRZ;96.0;57.0;N;E;15
2804;19;DZ9F5;92.0;58.0;S;E;15
3744;38;QHIMD;92.0;62.0;S;E;15
2863;79;JN378;97.0;61.0;S;E;15
3296;97;GK4MZ;97.0;63.0;S;E;15
3153;26;H10YJ;93.0;73.0;N;E;15
4715;99;KTVHT;91.0;93.0;S;E;15
3577;36;OD6NQ;92.0;79.0;S;E;15
2732;35;92ROS;92.0;85.0;S;E;15
4751;1;RH5T5;91.0;95.0;S;E;15
4098;6;VDK1C;95.0;67.0;S;E;15
2702;20;115OC;95.0;73.0;S;E;15
3161;37;CRGAY;98.0;76.0;S;E;15
3651;60;HA3JE;96.0;78.0;S;W;15
1680;2;0BIUX;98.0;78.0;S;E;15
4299;17;A16ZQ;98.0;82.0;S;E;15
2556;37;T4T5O;95.0;96.0;S;E;15
4643;43;FIPHY;99.0;93.0;S;E;15
2523;20;08KBO;7.0;5.0;N;W;16
4801;1;0I73V;3.0;6.0;S;E;16
4186;91;MTE8Q;10.0;4.0;S;E;16
4487;25;NQQB3;10.0;8.0;S;E;16
4584;40;FZ3TR;2.0;15.0;S;E;16
3238;93;LCAAC;8.0;14.0;S;E;16
2143;39;3PGDZ;17.0;1.0;S;W;16
2182;98;C6E2C;18.0;1.0;S;E;16
3323;33;MMNWJ;13.0;2.0;S;E;16
4952;43;BIJKD;16.0;5.0;S;E;16
3697;3;5FJ0I;16.0;7.0;S;E;16
4024;27;U0W7W;14.0;11.0;S;E;16
4426;71;5F7RZ;16.0;13.0;S;E;16
4525;57;6EN32;24.0;6.0;S;E;16
4984;49;MVLK8;20.0;8.0;S;E;16
2485;37;P50J3;25.0;11.0;S;E;16
3804;55;UU68P;28.0;7.0;S;E;16
4127;0;UZTAR;2.0;17.0;S;E;16
3249;47;DT9Q6;9.0;22.0;S;E;16
2783;94;5TUDN;11.0;19.0;N;E;16
2597;55;9X550;13.0;25.0;S;E;16
4520;1;FXFZ3;15.0;25.0;S;E;16
1586;69;Q6JLY;23.0;19.0;S;E;16
3589;77;TS5R6;21.0;20.0;S;E;16
4534;24;6IMML;22.0;25.0;S;E;16
2458;42;Q9Q2V;23.0;21.0;S;E;16
4809;40;UP2PZ;26.0;23.0;S;E;16
4881;18;RHZ9E;35.0;4.0;S;E;16
2555;34;86ZGG;31.0;10.0;S;E;16
4369;94;DA57W;33.0;12.0;S;E;16
4509;80;HKS13;31.0;14.0;S;W;16
4734;20;FV5N2;37.0;15.0;S;E;16
3620;69;KXTXE;34.0;17.0;S;E;16
4721;91;35Y1N;32.0;22.0;S;E;16
4180;26;BGMG7;36.0;17.0;S;E;16
4049;97;XDFC8;38.0;19.0;S;E;16
4701;30;ZFZT1;38.0;23.0;S;E;16
3628;59;LN0QK;41.0;8.0;S;W;16
3232;53;JDTHP;45.0;8.0;N;E;16
2720;69;YV1DN;42.0;14.0;S;E;16
2083;11;6I83C;42.0;18.0;S;E;16
2635;73;KPI6F;44.0;12.0;S;E;16
3914;11;QMHCA;45.0;19.0;S;E;16
4177;6;VDWJD;45.0;21.0;S;E;16
4517;98;HEF1P;1.0;27.0;S;E;16
4039;84;7G7PW;1.0;29.0;S;E;16
2808;75;ABGTW;1.0;31.0;S;E;16
1906;48;70OLJ;5.0;32.0;N;E;16
1967;75;GZQCK;7.0;28.0;S;E;16
4142;96;Z71JK;8.0;30.0;S;E;16
2627;93;LGLW8;18.0;30.0;S;E;16
2802;87;LX3QD;16.0;32.0;S;E;16
1902;22;612YS;24.0;27.0;S;E;16
2509;52;1BK8U;24.0;29.0;S;E;16
4965;83;ZU0U4;1.0;35.0;S;W;16
3138;79;OL5S0;4.0;34.0;S;E;16
833;84;IRYWQ;2.0;37.0;S;E;16
2875;52;F2M1I;4.0;38.0;S;E;16
2187;77;CHXO7;4.0;40.0;N;E;16
3267;23;2IAJQ;6.0;42.0;S;E;16
2899;46;OZAUG;8.0;41.0;S;E;16
4671;26;875Y9;1.0;52.0;S;E;16
3128;58;K4YP3;2.0;43.0;S;E;16
3090;63;T0JRJ;5.0;48.0;N;E;16
4754;56;I4RA9;7.0;45.0;S;E;16
3058;2;6YXEY;10.0;33.0;N;E;16
3219;44;ALNZW;12.0;33.0;S;E;16
2798;28;ICMX8;12.0;35.0;S;E;16
4806;58;HCVJH;12.0;43.0;S;E;16
1610;19;REOZ3;13.0;39.0;S;E;16
2391;21;X06FM;13.0;41.0;S;E;16
3513;28;O1853;15.0;42.0;S;E;16
3835;70;CKZY1;11.0;45.0;S;W;16
2775;8;DV686;15.0;44.0;S;E;16
4176;41;ZAU42;15.0;52.0;S;E;16
1291;6;DYK36;8.0;53.0;S;E;16
440;52;IHI9J;1.0;58.0;S;E;16
623;4;71008;4.0;67.0;S;E;16
517;54;Z5F1R;8.0;59.0;S;E;16
757;56;6HPZJ;8.0;63.0;S;E;16
2926;87;MLLZT;2.0;68.0;S;E;16
2905;23;1FCMT;3.0;71.0;S;E;16
3228;31;WDR1H;7.0;69.0;S;E;16
3797;6;6XQ0Y;7.0;71.0;S;E;16
1406;55;LQYOV;10.0;66.0;S;E;16
1827;1;NX9SI;12.0;58.0;S;E;16
2141;8;L2G1I;12.0;60.0;S;W;16
2352;70;8UXR4;14.0;54.0;S;E;16
2932;68;5VE8L;15.0;65.0;S;E;16
2583;22;80EP5;15.0;69.0;S;E;16
2880;80;XOBFA;9.0;70.0;S;E;16
4080;22;LEF1W;15.0;71.0;S;E;16
2694;10;8UCNZ;13.0;73.0;S;E;16
3006;54;8L6PP;16.0;36.0;S;E;16
2073;73;4PJJN;20.0;36.0;S;E;16
4485;58;NWHFM;19.0;43.0;S;E;16
3532;48;G6ZG1;19.0;45.0;S;E;16
4114;88;4ZFLX;18.0;47.0;S;E;16
4574;76;LFTLN;22.0;37.0;S;E;16
1191;76;O793W;22.0;47.0;N;E;16
4465;94;6QXZH;23.0;45.0;S;E;16
3587;40;NFU9H;25.0;42.0;S;E;16
4062;51;DRXD9;25.0;44.0;S;E;16
4791;70;PUAZF;17.0;48.0;S;W;16
1181;96;9BE7Y;22.0;49.0;S;E;16
428;62;EFJ7D;18.0;59.0;S;E;16
4241;98;Q10I1;17.0;65.0;S;E;16
1999;88;096MU;19.0;67.0;S;E;16
3331;20;Z7URB;18.0;73.0;S;E;16
1280;56;F5QKN;21.0;66.0;S;E;16
2545;54;LAGXA;24.0;73.0;S;E;16
1185;85;7AAHR;25.0;60.0;S;E;16
1243;53;UHU2V;25.0;68.0;S;E;16
2411;82;JQLXG;25.0;71.0;S;E;16
2830;82;SUGH4;27.0;36.0;S;E;16
4464;94;N5KV8;27.0;38.0;S;E;16
2867;30;MZ5YM;26.0;56.0;S;E;16
1522;90;HR16D;28.0;51.0;S;E;16
2339;77;YL26P;28.0;67.0;S;E;16
2567;9;06GNH;29.0;34.0;S;E;16
2729;92;RWIH3;29.0;38.0;N;E;16
2965;87;91MX2;30.0;30.0;S;E;16
4376;5;0LIWW;37.0;32.0;S;E;16
4150;61;5NU6J;37.0;34.0;S;E;16
3495;68;UAVYP;33.0;37.0;S;E;16
3324;45;YDZLE;37.0;38.0;S;W;16
3231;79;2AJRG;36.0;40.0;S;E;16
3457;35;DO99H;32.0;41.0;N;E;16
1300;21;7KWEF;29.0;61.0;S;E;16
1652;4;FLSIZ;30.0;47.0;N;E;16
1675;11;F869R;29.0;63.0;N;E;16
2533;20;LGO0T;32.0;43.0;S;E;16
2235;0;8XQVQ;34.0;49.0;N;E;16
3816;0;CI044;32.0;66.0;S;E;16
3391;59;WNQ68;33.0;62.0;S;E;16
3787;71;SPBOL;33.0;64.0;S;E;16
4197;48;HZ084;36.0;46.0;S;E;16
4796;32;FGM85;36.0;48.0;S;E;16
2335;65;DHG4N;35.0;64.0;S;E;16
3477;66;AGGNJ;1.0;84.0;S;E;16
2105;74;TMEAR;2.0;87.0;S;E;16
4522;75;RJ5NM;6.0;84.0;S;E;16
3497;38;6OLWL;8.0;80.0;S;E;16
4660;32;GYO86;10.0;80.0;N;E;16
2224;31;6FT7C;10.0;90.0;S;E;16
2602;25;2VMV1;10.0;92.0;S;E;16
4332;99;JRE4F;11.0;78.0;S;E;16
3717;69;2KYYP;7.0;98.0;S;E;16
2242;48;AH0PK;13.0;75.0;S;E;16
4497;28;ILQH0;12.0;86.0;S;E;16
1338;51;7PGGW;14.0;83.0;S;E;16
2576;56;9RUHX;14.0;85.0;S;E;16
2261;3;3AEJH;13.0;89.0;S;E;16
3921;86;TQSX3;16.0;77.0;S;E;16
4915;42;1H29C;16.0;79.0;S;E;16
2699;42;MY407;17.0;88.0;S;E;16
1775;73;31XXK;17.0;92.0;S;E;16
1939;91;VGWDU;22.0;74.0;S;E;16
2007;67;YO928;22.0;76.0;S;E;16
2669;32;WQVTF;31.0;74.0;S;E;16
1614;51;SAAZL;28.0;75.0;S;E;16
599;39;ZW1S8;28.0;79.0;S;E;16
1542;69;X27DZ;27.0;81.0;S;E;16
2413;98;T94DY;32.0;80.0;S;E;16
2277;32;Y8DN0;20.0;82.0;S;E;16
3376;42;MQ41M;21.0;82.0;S;E;16
1868;59;RX29D;18.0;84.0;S;W;16
2369;89;XYGZH;25.0;85.0;S;E;16
1975;23;USNMJ;21.0;88.0;S;E;16
635;96;EHHG2;23.0;89.0;S;E;16
956;16;OZ97G;25.0;87.0;S;E;16
1814;91;8YEHC;21.0;90.0;S;E;16
1205;63;14WDP;23.0;91.0;S;E;16
3520;80;8AJ16;29.0;84.0;S;E;16
1746;56;2XJ0C;29.0;88.0;S;E;16
4087;85;NHEEM;31.0;88.0;S;E;16
3134;36;F3JPG;28.0;92.0;S;E;16
1376;14;4JZOR;29.0;90.0;S;E;16
2620;72;UCP0Y;30.0;90.0;S;E;16
1836;84;EZYC0;32.0;92.0;N;E;16
3769;17;5EDLT;17.0;96.0;S;E;16
3828;23;HUQA2;21.0;94.0;S;E;16
1152;65;NRFVW;25.0;93.0;N;E;16
2422;57;JIAWA;24.0;97.0;S;E;16
2154;75;PRPJN;32.0;97.0;S;W;16
1625;24;P9MTV;35.0;75.0;S;E;16
2715;4;2G4CJ;35.0;81.0;S;E;16
4720;80;XVB2C;35.0;87.0;S;E;16
4014;34;OVG3N;39.0;75.0;S;E;16
4074;32;L87IK;39.0;77.0;S;E;16
1116;74;BYAY0;34.0;93.0;S;E;16
1664;80;ZBSUI;34.0;95.0;S;E;16
2510;22;NQ7EQ;38.0;94.0;S;E;16
2112;68;4AUUV;38.0;96.0;S;E;16
4987;51;7YUQX;20.0;99.0;S;E;16
4674;91;I824E;41.0;30.0;N;E;16
4919;51;XMMHU;44.0;39.0;S;E;16
3989;92;SAVLD;40.0;46.0;S;E;16
3399;28;0LU1V;40.0;59.0;S;E;16
3132;78;KF2KB;43.0;51.0;N;E;16
3275;30;32O2E;43.0;55.0;S;E;16
2212;45;6J6LC;42.0;60.0;N;E;16
1678;83;AW9ME;42.0;72.0;S;E;16
1133;4;BNVTB;43.0;72.0;S;E;16
2797;45;IOW9R;42.0;88.0;S;E;16
4153;60;5IOGB;42.0;92.0;S;E;16
4390;36;Z7UV8;42.0;96.0;S;E;16
4096;69;BIFXT;42.0;98.0;S;E;16
2271;89;RSDYF;43.0;80.0;S;E;16
1626;85;HG96S;44.0;64.0;S;E;16
1822;8;DUTWG;44.0;66.0;S;E;16
3650;15;999NN;45.0;81.0;S;E;16
4166;12;M95PF;45.0;95.0;S;W;16
3917;48;NENQI;46.0;66.0;S;E;16
3167;72;L0VGD;48.0;3.0;S;E;16
3069;1;R7HW1;49.0;1.0;S;E;16
2591;45;ZAMSU;48.0;7.0;S;E;16
1598;77;398P6;49.0;7.0;S;E;16
2266;85;M32PC;47.0;19.0;S;E;16
2038;40;1JYL0;47.0;21.0;S;E;16
3786;99;PU0FS;48.0;13.0;S;E;16
2085;56;Z64ZO;48.0;30.0;S;E;16
3945;64;XVRKZ;48.0;42.0;S;E;16
3402;7;UDXF5;49.0;27.0;S;E;16
3547;13;4AP3L;47.0;46.0;N;E;16
4077;19;1BAD9;47.0;48.0;S;E;16
2864;44;02XRC;47.0;54.0;N;E;16
2853;44;6RML4;47.0;58.0;S;E;16
2776;38;SEP4K;50.0;36.0;S;E;16
1386;86;JP0LE;50.0;40.0;S;E;16
2315;5;RUNGO;51.0;28.0;S;E;16
1935;34;AHOXJ;50.0;42.0;S;E;16
2440;60;GX6DS;50.0;53.0;S;E;16
895;75;LJLPW;51.0;44.0;S;E;16
894;92;QGX7U;51.0;51.0;S;W;16
2071;46;VILWQ;50.0;59.0;S;E;16
1246;76;5RZW3;50.0;61.0;S;E;16
3817;8;2QM6M;52.0;6.0;N;E;16
602;90;TKZ1S;53.0;1.0;S;E;16
795;88;Y1JBL;66.0;2.0;S;E;16
3901;77;T4YAF;56.0;4.0;S;E;16
2075;41;EUOYG;77.0;2.0;S;E;16
1229;40;SXE39;64.0;6.0;S;E;16
2449;20;PLJTA;66.0;6.0;S;E;16
986;87;O4ZSR;73.0;5.0;S;E;16
987;80;48DCG;81.0;5.0;S;E;16
4803;46;FNT9J;77.0;6.0;S;E;16
1858;26;IWXC5;73.0;7.0;S;E;16
4846;70;C1Z3I;62.0;9.0;S;E;16
3295;27;4ORNB;75.0;8.0;S;E;16
1802;71;FY76E;69.0;9.0;S;E;16
3588;66;H340R;83.0;1.0;S;E;16
4362;69;V1TGL;87.0;2.0;S;E;16
3809;30;AOJPM;84.0;9.0;S;E;16
3285;56;M06F7;85.0;7.0;S;E;16
991;45;XXEKF;52.0;10.0;S;E;16
593;86;U86H8;52.0;16.0;S;E;16
397;26;6NBZP;59.0;15.0;S;E;16
1972;26;SHMB4;59.0;17.0;S;E;16
455;33;9M5Q9;63.0;18.0;S;E;16
1090;56;GGFBM;59.0;21.0;S;E;16
2881;76;Y34W4;67.0;10.0;S;E;16
1701;64;HW3HE;69.0;11.0;S;E;16
2647;69;CJ7F4;71.0;13.0;N;E;16
1178;94;YZPZH;70.0;17.0;S;E;16
1864;78;Y1PWF;55.0;22.0;S;E;16
1144;2;TIP04;58.0;23.0;S;E;16
4518;70;ZPTVV;72.0;16.0;S;E;16
966;91;N0ILC;52.0;30.0;S;E;16
2133;61;RGUHB;52.0;34.0;S;E;16
2231;82;E0XNO;54.0;31.0;S;E;16
1211;47;UX4YM;55.0;25.0;S;E;16
3177;80;D2C6W;55.0;27.0;S;E;16
645;1;5CWFW;55.0;39.0;S;E;16
2390;66;0I3QR;53.0;43.0;S;E;16
1447;95;H5Q70;54.0;53.0;N;E;16
1950;84;HUCCU;54.0;62.0;N;E;16
2321;74;0ZS34;54.0;65.0;S;E;16
3723;18;EA863;55.0;51.0;S;E;16
436;28;5EL1K;62.0;24.0;S;E;16
803;7;QDWBJ;58.0;27.0;S;E;16
406;9;HBIXU;68.0;25.0;S;E;16
476;80;ZPEWV;65.0;31.0;S;W;16
2462;49;7PIDN;58.0;33.0;S;E;16
358;52;CH2WX;58.0;36.0;S;E;16
469;10;WLB3S;62.0;32.0;S;E;16
420;39;95F0B;61.0;44.0;S;W;16
1244;1;TQ5D2;57.0;48.0;S;E;16
1005;0;FUVW8;58.0;58.0;S;E;16
245;88;9HSYO;60.0;52.0;S;E;16
708;42;UOWM4;60.0;57.0;S;E;16
1384;3;3M660;57.0;64.0;S;E;16
285;3;5YZEJ;69.0;62.0;S;E;16
192;47;SIGN2;61.0;65.0;S;E;16
1166;63;9JRAD;72.0;50.0;S;E;16
2507;95;9PSUP;72.0;65.0;S;E;16
2935;20;IWFDT;74.0;20.0;S;E;16
1378;81;NG7P9;73.0;36.0;S;E;16
1368;98;2W7JO;75.0;35.0;S;E;16
906;52;LX02B;76.0;16.0;S;E;16
1369;53;2XQYF;76.0;22.0;S;E;16
697;54;PB0JG;76.0;39.0;S;E;16
848;81;L64N1;75.0;53.0;S;E;16
1042;71;KT57W;75.0;63.0;S;E;16
781;52;TMFSB;77.0;14.0;S;E;16
174;43;Y2NYJ;77.0;31.0;S;E;16
280;23;WT4IH;84.0;16.0;S;E;16
714;33;Q9H50;87.0;30.0;S;E;16
1403;11;LGP31;89.0;31.0;S;E;16
561;14;JVF6P;80.0;36.0;S;E;16
643;65;BW1RB;78.0;44.0;N;E;16
329;16;ZMUAE;82.0;34.0;S;E;16
446;8;Z1BN4;89.0;44.0;S;E;16
1317;31;WYB6K;79.0;54.0;S;E;16
448;8;V47XS;79.0;64.0;S;E;16
390;74;066SD;80.0;48.0;S;E;16
283;38;046E2;82.0;65.0;S;E;16
140;80;X4EKX;90.0;33.0;S;E;16
1263;87;ORLQU;90.0;64.0;S;E;16
3522;61;N84WK;47.0;71.0;N;E;16
4937;20;C31S9;47.0;75.0;S;E;16
1114;4;D7Y1Z;53.0;68.0;S;E;16
2025;93;U5FIC;61.0;67.0;S;E;16
2357;19;E8ELE;63.0;68.0;S;E;16
855;40;FBA1Y;57.0;70.0;S;E;16
1012;8;1FXE4;60.0;73.0;S;E;16
1050;21;ITY7S;64.0;72.0;S;E;16
2828;93;NY1B0;65.0;70.0;S;E;16
1601;27;3VAJB;66.0;70.0;S;E;16
4449;19;VX3YA;70.0;73.0;S;W;16
3448;70;FC8XA;57.0;74.0;N;W;16
1691;35;QA5GL;56.0;76.0;S;E;16
2947;42;NFDPG;64.0;76.0;S;E;16
3658;45;RB8KL;68.0;76.0;N;E;16
3655;36;MP8XR;64.0;78.0;S;E;16
1861;56;Y1GHU;50.0;79.0;S;E;16
1843;22;PAQ4Y;50.0;81.0;S;E;16
2719;46;LOL6Q;60.0;79.0;S;E;16
1344;24;O4JYT;60.0;81.0;S;E;16
1845;71;KA4RV;48.0;83.0;N;E;16
1117;38;7GPUU;54.0;82.0;S;E;16
2062;29;79ZTU;48.0;85.0;S;E;16
3375;77;JAD29;52.0;88.0;S;E;16
3474;26;PG75O;48.0;89.0;S;E;16
1849;57;2TKLO;50.0;92.0;S;E;16
2897;74;LI0U4;56.0;85.0;S;E;16
2748;58;E8NS3;57.0;87.0;S;W;16
2337;81;FO74E;60.0;85.0;N;E;16
4278;42;6FADC;64.0;86.0;S;E;16
3719;52;XROY6;63.0;88.0;S;E;16
1301;23;Y6IXH;59.0;90.0;S;E;16
908;53;BDAMJ;57.0;91.0;N;E;16
1725;85;IPMK5;67.0;91.0;S;E;16
3708;40;WPCCS;70.0;89.0;S;E;16
3466;49;X6BXZ;80.0;67.0;S;W;16
