id;catalogNumber;description;gpsLength;gpsWidth;gpsLengthPosition;gpsWidthPosition;indexLevel
6213;65;IUM17;30.0;26.0;S;E;11
5902;5;HXOKC;32.0;22.0;S;E;11
5359;14;NYPTW;34.0;21.0;S;E;11
5348;42;0DH55;38.0;19.0;S;E;11
5367;23;HKFGS;33.0;25.0;S;E;11
5394;30;J5VXD;37.0;28.0;S;E;11
5699;40;30LUD;41.0;6.0;S;E;11
5281;13;M0ZOJ;41.0;26.0;S;E;11
5275;13;TFU4L;48.0;11.0;S;E;11
5055;77;OOQNB;80.0;13.0;S;W;11
5132;52;PNG9E;95.0;11.0;N;W;11
5154;67;JQGEZ;55.0;25.0;S;E;11
5222;14;ABNDS;91.0;21.0;S;E;11
5474;27;4YYAQ;41.0;28.0;S;E;11
5473;69;OO2I1;96.0;28.0;S;E;11
5623;96;P7AK3;30.0;30.0;S;E;11
5741;74;RB8VC;33.0;29.0;S;E;11
5554;18;Y398M;66.0;29.0;N;E;11
5333;37;A53OD;37.0;32.0;S;E;11
5346;65;R5Q0N;47.0;31.0;S;W;11
5358;9;NHSL6;40.0;49.0;S;E;11
5241;38;OOHVN;31.0;82.0;S;W;11
5068;58;6QAAU;39.0;75.0;S;E;11
5080;17;1BQ9F;58.0;36.0;S;E;11
6033;32;ES667;68.0;46.0;S;E;11
5024;52;1BR67;60.0;85.0;N;E;11
5162;73;LOXQB;68.0;50.0;S;E;11
5138;82;DB7PW;73.0;34.0;S;E;11
5228;35;21CO6;86.0;33.0;S;E;11
5376;25;Q12S8;69.0;40.0;S;E;11
5172;66;1PDS1;97.0;47.0;S;W;11
7672;62;U55RH;98.0;33.0;S;E;11
7090;2;O9CPU;99.0;49.0;S;E;11
5071;11;M78JJ;71.0;87.0;S;W;11
5057;97;WL3KB;77.0;87.0;S;E;11
7468;20;3XIDL;74.0;90.0;S;E;11
5059;5;LUOQV;79.0;76.0;S;E;11
5140;31;1CHC2;97.0;61.0;S;E;11
5063;35;NOS63;84.0;82.0;N;E;11
5095;9;RKLXE;89.0;80.0;S;E;11
5504;62;2C2LD;28.0;92.0;S;E;11
5268;89;EMRZJ;32.0;92.0;N;E;11
5144;93;1KKZ0;70.0;92.0;S;E;11
6600;49;YJ40X;74.0;92.0;S;E;11
5365;10;48RI1;63.0;94.0;S;E;11
5483;68;HIKC4;78.0;93.0;S;E;11
6413;19;UQY85;34.0;95.0;S;E;11
6975;79;Y6CD9;45.0;95.0;S;W;11
5718;27;NB5CX;55.0;95.0;S;E;11
5767;46;0FY28;70.0;95.0;N;E;11
5994;83;Z9TBE;87.0;93.0;S;E;11
6865;25;H8SG7;91.0;93.0;S;E;11
9937;5;BSBPZ;91.0;95.0;S;E;11
6609;25;U8LRY;24.0;97.0;S;E;11
5362;53;C2Q4R;26.0;98.0;S;E;11
5599;25;KMH1G;24.0;99.0;S;E;11
5973;92;CGH7P;36.0;99.0;S;E;11
6470;34;YXLEE;47.0;99.0;S;E;11
5712;68;PSMUB;55.0;99.0;N;E;11
5769;4;1QSJY;78.0;97.0;S;E;11
7833;33;AAJZ9;74.0;98.0;S;E;11
7558;7;CVTWK;83.0;98.0;S;E;11
5738;55;9NYER;89.0;97.0;S;E;11
7922;3;866RU;93.0;92.0;S;E;11
9048;33;XS4R6;95.0;96.0;S;E;11
8374;39;2K7DH;99.0;93.0;S;E;11
9655;63;6CP6X;97.0;97.0;N;E;11
9796;96;Q5SN2;99.0;99.0;S;E;11
12903;53;0XXLH;7.0;1.0;S;E;12
12397;19;ASYT1;17.0;1.0;S;W;12
15859;19;U3BI6;1.0;2.0;S;W;12
14098;44;SW3XO;10.0;4.0;S;E;12
11906;58;2Z8RC;11.0;2.0;S;E;12
12004;90;E0NDG;13.0;2.0;S;E;12
7295;93;F2B35;18.0;1.0;S;E;12
7750;68;FRTKJ;26.0;1.0;S;E;12
8069;71;5DPBL;49.0;1.0;S;E;12
13741;41;T4HXJ;53.0;1.0;S;E;12
10246;14;DVJQE;24.0;2.0;N;E;12
9864;37;2WFCN;35.0;2.0;S;E;12
10445;4;13RQV;28.0;3.0;S;E;12
9342;45;55VZ0;37.0;3.0;S;E;12
11089;66;HPFXA;45.0;2.0;S;E;12
12811;1;2T1C2;48.0;3.0;S;E;12
8160;21;2BIRE;59.0;1.0;S;E;12
8839;50;VJOCM;70.0;1.0;S;E;12
7316;37;V8LXA;73.0;1.0;S;E;12
6901;71;YJEJ2;81.0;1.0;S;E;12
14464;71;Q0JAC;95.0;1.0;S;E;12
13077;83;WZ9SJ;66.0;2.0;S;E;12
10181;97;RURUZ;77.0;2.0;S;E;12
7435;21;G2J7J;64.0;3.0;S;E;12
8728;90;IBYHT;87.0;2.0;S;E;12
6916;49;UBY1Q;92.0;3.0;S;E;12
9683;24;TQW7T;94.0;3.0;N;E;12
7206;84;DNEQH;20.0;4.0;S;W;12
6485;78;88EML;35.0;4.0;S;E;12
7072;55;RSI10;52.0;4.0;S;E;12
8216;26;Q7B9O;77.0;4.0;N;E;12
7967;78;KRIDC;87.0;4.0;S;E;12
10632;71;M35OT;98.0;4.0;S;E;12
11975;83;QBFSP;3.0;6.0;S;E;12
7166;39;3943R;2.0;11.0;S;E;12
6230;12;ONE5I;3.0;9.0;S;E;12
8386;42;BRXHU;5.0;9.0;S;E;12
5598;51;424GK;10.0;12.0;S;E;12
6354;15;9329A;14.0;11.0;S;E;12
6271;79;XQXEL;14.0;13.0;S;E;12
8293;26;B1J1W;2.0;15.0;S;E;12
6272;68;UC9W8;2.0;19.0;S;E;12
5426;94;82L0E;8.0;14.0;S;E;12
11660;37;Y4MBH;10.0;16.0;N;E;12
6284;93;5GHU0;11.0;19.0;N;E;12
7421;62;DIIK1;11.0;23.0;S;E;12
7495;19;3SZX1;15.0;25.0;S;E;12
7031;91;O19OL;15.0;28.0;S;E;12
7331;86;Y8KHL;16.0;7.0;S;E;12
6630;40;Z6LFF;16.0;13.0;S;E;12
6928;33;UYBWX;20.0;8.0;S;E;12
6147;86;UBX09;19.0;14.0;S;E;12
12196;53;DFMGG;17.0;17.0;S;E;12
8904;47;71QLV;17.0;22.0;S;E;12
9494;39;B2RR7;19.0;18.0;N;E;12
10519;42;YD0QD;16.0;24.0;S;E;12
7898;39;TK694;20.0;24.0;S;E;12
8046;68;2EEZI;20.0;26.0;N;E;12
8850;71;EYDH2;20.0;28.0;S;E;12
7125;11;HRLYG;1.0;29.0;S;E;12
6881;72;TE56P;1.0;35.0;S;W;12
6206;81;ESXYI;1.0;56.0;S;E;12
9861;64;BJEOW;2.0;37.0;S;E;12
5969;82;QPKII;2.0;39.0;S;E;12
6222;25;17Z6I;3.0;56.0;S;E;12
6963;75;7TSNU;1.0;58.0;S;E;12
9237;42;KDY6J;2.0;68.0;S;E;12
6098;33;O1JZ7;3.0;71.0;S;E;12
7752;75;UOIFP;4.0;34.0;S;E;12
5899;0;L75BA;4.0;63.0;S;E;12
7884;7;6Q6YL;5.0;32.0;N;E;12
8090;48;0A70Y;6.0;42.0;S;E;12
5481;89;VMSF3;5.0;50.0;S;E;12
5952;0;4JCA7;6.0;61.0;S;E;12
12155;80;AP2S1;4.0;67.0;S;E;12
8741;10;NFI6L;4.0;69.0;S;E;12
9397;75;OBFQE;7.0;69.0;S;E;12
8960;8;QD63P;7.0;71.0;S;E;12
8932;37;7TNF8;3.0;79.0;S;E;12
5957;30;54JYC;1.0;84.0;S;E;12
6072;88;4M1HG;3.0;95.0;S;E;12
7434;87;8DUD7;5.0;75.0;S;E;12
6044;95;FQ5LD;6.0;88.0;N;E;12
6369;19;PEB2W;6.0;92.0;S;E;12
6040;42;YVFE2;7.0;76.0;S;E;12
8784;59;42LGK;7.0;96.0;N;E;12
10043;97;ALIYQ;7.0;98.0;S;E;12
8724;47;JJ9EC;8.0;30.0;S;E;12
10468;72;TPA7N;12.0;31.0;S;E;12
6102;76;HLJ1M;8.0;36.0;S;E;12
6572;56;NDZ7V;12.0;33.0;S;E;12
6236;70;6A52C;12.0;35.0;S;E;12
10176;51;7OX5B;16.0;32.0;S;E;12
5922;54;4O1SC;18.0;30.0;S;E;12
7642;40;6FDKX;18.0;34.0;S;E;12
6931;50;8A74I;16.0;36.0;S;E;12
6188;55;T7E2C;8.0;41.0;S;E;12
5884;29;CBGDB;8.0;67.0;S;E;12
5956;24;PYIRB;8.0;80.0;S;E;12
5955;7;XFB14;9.0;51.0;S;E;12
6311;86;XYD2Q;11.0;49.0;S;E;12
5519;29;DM6CU;9.0;70.0;S;E;12
5534;79;MUWOZ;11.0;72.0;N;E;12
6356;9;YGV8L;9.0;95.0;S;E;12
10764;94;NHSES;9.0;99.0;S;E;12
6859;85;6K8S7;10.0;82.0;S;E;12
8022;86;U2TVD;11.0;89.0;N;E;12
6063;14;INM2B;12.0;43.0;S;E;12
6558;54;M46OU;13.0;39.0;S;E;12
7789;29;5X8X3;13.0;41.0;S;E;12
5583;59;FIDXQ;19.0;43.0;S;E;12
5725;43;45GKY;18.0;51.0;S;E;12
5806;75;N5LJU;14.0;54.0;S;E;12
6616;74;ORWSD;12.0;58.0;S;E;12
6194;58;7R1XZ;12.0;62.0;S;E;12
6217;44;M234M;14.0;60.0;S;E;12
6223;41;5VGD3;15.0;71.0;S;E;12
6275;45;K38Y6;19.0;67.0;S;E;12
5810;51;4ZX1B;19.0;71.0;N;E;12
5330;90;MQX0H;18.0;76.0;S;E;12
5309;2;8DXAB;13.0;97.0;S;E;12
9033;88;DNX3G;20.0;82.0;S;E;12
6017;82;5PO64;20.0;97.0;S;E;12
5553;94;IS9MZ;22.0;37.0;S;E;12
7665;86;0Z8NN;21.0;39.0;N;W;12
5450;96;X2FI5;26.0;23.0;S;E;12
5591;50;ZDXE3;23.0;35.0;S;E;12
5901;45;8ET30;23.0;45.0;S;E;12
6288;71;EGAPG;27.0;9.0;S;E;12
6528;43;6O989;27.0;15.0;S;E;12
5661;98;85X23;28.0;7.0;S;E;12
5435;11;55F3E;27.0;19.0;S;E;12
5909;55;AGJH7;27.0;21.0;S;E;12
7052;82;T153Y;28.0;51.0;S;E;12
5923;74;IA8MD;28.0;53.0;S;E;12
6083;19;3VV39;21.0;68.0;S;E;12
6786;76;HG676;25.0;58.0;S;W;12
5775;37;LYLL9;25.0;60.0;S;E;12
6564;11;CX3P4;27.0;65.0;S;E;12
8845;29;XJ7K5;28.0;67.0;S;E;12
6833;49;NZA7X;29.0;34.0;S;E;12
7563;80;RDXO6;29.0;38.0;N;E;12
6722;82;WW8X2;29.0;61.0;S;E;12
11843;14;EIG6L;29.0;63.0;N;E;12
7293;98;UWV63;21.0;70.0;S;W;12
9030;74;CI4OU;21.0;88.0;S;E;12
9596;16;VI2PK;21.0;90.0;S;E;12
6248;64;TS374;25.0;71.0;S;E;12
6472;55;HLSY3;22.0;74.0;S;E;12
8852;96;6TU4K;28.0;73.0;S;E;12
11694;84;LR5TO;22.0;76.0;S;E;12
11151;3;NV51N;28.0;75.0;S;E;12
6930;49;WQR8A;22.0;78.0;S;E;12
6826;93;QP7BE;23.0;91.0;S;E;12
6776;34;6JB2W;24.0;77.0;S;E;12
5607;79;I732F;25.0;81.0;S;E;12
6375;57;HKUND;29.0;88.0;S;E;12
9209;32;4IRA0;29.0;90.0;S;E;12
6340;74;KJIJO;33.0;8.0;S;E;12
5719;27;86A3W;31.0;10.0;S;E;12
6301;27;7ERIQ;39.0;5.0;S;E;12
5691;0;6ML4Y;39.0;7.0;S;E;12
8230;32;638YC;30.0;18.0;S;E;12
8671;82;YH61I;31.0;14.0;S;W;12
6233;28;GMEOG;30.0;26.0;S;E;12
6116;64;4B8AF;32.0;22.0;S;E;12
5509;33;GKAFA;34.0;17.0;S;E;12
5349;20;KQR8Y;38.0;19.0;S;E;12
9166;70;V2KGC;40.0;20.0;S;E;12
6617;98;7OVKF;34.0;23.0;N;E;12
5548;77;3H7H7;38.0;23.0;S;E;12
5871;80;LRUC2;41.0;6.0;S;E;12
5499;20;9JDSK;41.0;26.0;S;E;12
5411;71;6NZU3;45.0;8.0;N;E;12
5496;19;Z92DM;43.0;25.0;S;E;12
5090;10;8TVQR;60.0;9.0;S;E;12
5077;70;PKTGO;55.0;18.0;S;E;12
5255;86;MH3A6;90.0;11.0;N;W;12
5181;99;LGML0;97.0;20.0;S;E;12
5176;7;RVL47;68.0;25.0;S;E;12
5290;62;59UDU;62.0;26.0;S;E;12
5700;32;ZKZAW;91.0;21.0;S;E;12
5232;98;47BDA;87.0;23.0;S;E;12
5688;81;DV9QW;83.0;28.0;N;E;12
7966;87;3CQ53;96.0;28.0;S;E;12
5820;37;3R62A;30.0;30.0;S;E;12
5989;78;I9SUI;33.0;29.0;S;E;12
6161;92;LN1TY;41.0;30.0;N;E;12
6021;62;3NVBT;66.0;29.0;N;E;12
5338;20;94V11;37.0;32.0;S;E;12
5610;75;LA84X;33.0;33.0;N;E;12
6241;90;V4ZYJ;47.0;31.0;S;W;12
5563;61;JW3OA;52.0;32.0;S;W;12
5429;41;KX1J6;30.0;43.0;S;E;12
5295;43;CL0S6;32.0;72.0;S;E;12
5296;13;CMD1V;31.0;84.0;N;E;12
5073;1;KPKDJ;40.0;59.0;S;E;12
5070;5;VDEM1;39.0;81.0;S;E;12
5114;98;NNVIX;65.0;35.0;S;E;12
5110;39;6RD00;44.0;37.0;S;E;12
7403;41;K5XZM;68.0;46.0;S;E;12
5028;48;NLXA5;43.0;78.0;N;E;12
5097;74;L0GGW;63.0;88.0;S;E;12
7382;21;IZNVT;68.0;50.0;S;E;12
5799;4;N3OQR;68.0;78.0;S;E;12
5168;40;3X428;69.0;31.0;S;E;12
5313;0;5QK3Z;80.0;36.0;S;E;12
5439;35;DLMQN;86.0;33.0;S;E;12
5324;82;EK03N;94.0;34.0;S;E;12
6145;64;2RXXZ;69.0;40.0;S;E;12
6626;60;T2NWR;69.0;44.0;S;E;12
5177;89;BBE75;97.0;47.0;S;W;12
5335;70;A9TTO;97.0;49.0;N;E;12
7830;0;ZK96V;98.0;33.0;S;E;12
7704;94;S54WM;98.0;35.0;S;E;12
7340;84;74L3R;99.0;49.0;S;E;12
5076;9;Z37TG;71.0;57.0;S;E;12
6065;44;TDJS6;70.0;89.0;S;E;12
5243;25;S8W8Q;72.0;69.0;N;E;12
5886;28;DX9M4;76.0;89.0;S;E;12
8261;26;C1X2P;74.0;90.0;S;E;12
5062;80;U28B1;81.0;50.0;S;E;12
5340;69;V8D6O;81.0;77.0;S;E;12
5430;40;Y569H;94.0;55.0;S;E;12
5239;79;06V1G;94.0;76.0;S;E;12
5167;80;EDGPW;79.0;81.0;S;E;12
5087;56;KM4OT;80.0;91.0;S;E;12
5141;64;N9R1E;98.0;78.0;S;E;12
5272;94;MS3K4;96.0;84.0;S;E;12
7831;80;EZ1A3;28.0;92.0;S;E;12
5987;46;TS24M;25.0;93.0;N;E;12
5561;90;PR3HT;42.0;92.0;S;E;12
5283;2;78T88;38.0;94.0;S;E;12
5282;87;EH1H4;50.0;92.0;S;E;12
7414;11;DB5YD;74.0;92.0;S;E;12
5666;29;HF8WT;61.0;94.0;N;E;12
6772;15;VO3QF;78.0;93.0;S;E;12
5497;42;3VJEN;85.0;94.0;S;E;12
7401;87;HBJ14;34.0;95.0;S;E;12
7471;68;CDAWO;45.0;95.0;S;W;12
7443;28;M1M60;55.0;95.0;S;E;12
5857;34;O5Y72;78.0;95.0;N;E;12
6447;93;4HXD4;87.0;93.0;S;E;12
7056;18;6KILD;91.0;93.0;S;E;12
10824;38;1SM9G;91.0;95.0;S;E;12
8656;43;U413N;24.0;97.0;S;E;12
5594;55;F2U4Z;38.0;98.0;S;E;12
5858;3;9BGUD;24.0;99.0;S;E;12
6507;27;PZQQ2;36.0;99.0;S;E;12
6525;2;VRLBC;47.0;99.0;S;E;12
5910;79;1PMBI;49.0;98.0;S;E;12
6169;97;8LXQ8;78.0;97.0;S;E;12
9706;25;GK6BZ;74.0;98.0;S;E;12
8167;61;UG2E1;83.0;98.0;S;E;12
6571;5;6IDIR;89.0;97.0;S;E;12
6196;46;LRHBD;89.0;99.0;S;E;12
8589;99;5OBNY;93.0;92.0;S;E;12
10371;90;WODRY;95.0;96.0;S;E;12
9134;40;8CUC0;99.0;93.0;S;E;12
12994;28;H081O;97.0;97.0;N;E;12
10078;1;PPSYE;99.0;99.0;S;E;12
14113;12;0R6PG;7.0;1.0;S;E;13
12752;20;3PH51;17.0;1.0;S;W;13
16469;4;ZZGOG;1.0;2.0;S;W;13
14141;88;O8LNQ;10.0;4.0;S;E;13
13553;85;M81X4;11.0;2.0;S;E;13
12056;80;2UXJW;13.0;2.0;S;E;13
7484;73;A4XQY;18.0;1.0;S;E;13
8421;55;VWBOF;26.0;1.0;S;E;13
8309;21;DEZJ2;49.0;1.0;S;E;13
13824;20;KEEUU;53.0;1.0;S;E;13
10967;26;UEG12;24.0;2.0;N;E;13
12387;63;A51W4;35.0;2.0;S;E;13
11548;94;R796B;28.0;3.0;S;E;13
10931;36;D1ISK;37.0;3.0;S;E;13
11179;86;G67EU;45.0;2.0;S;E;13
15285;4;98JLR;48.0;3.0;S;E;13
8506;37;XL002;59.0;1.0;S;E;13
9503;85;QCDUD;70.0;1.0;S;E;13
7928;33;L55U5;73.0;1.0;S;E;13
7113;47;L62JU;81.0;1.0;S;E;13
8566;41;WUSOE;91.0;1.0;S;E;13
17197;78;OTSUE;95.0;1.0;S;E;13
18229;35;8GMR4;66.0;2.0;S;E;13
10541;22;C8XP6;77.0;2.0;S;E;13
7878;74;ZYDMT;64.0;3.0;S;E;13
7593;58;PU3R8;70.0;3.0;S;E;13
9573;36;3Z8WB;87.0;2.0;S;E;13
6993;26;25X6K;83.0;3.0;S;E;13
13660;69;EP9OR;94.0;3.0;N;E;13
9862;63;PK3LB;20.0;4.0;S;W;13
6522;57;95SM3;30.0;4.0;S;E;13
7107;33;P9JSR;45.0;4.0;S;E;13
9587;86;0B7IY;56.0;4.0;S;E;13
12609;97;8OPD2;87.0;4.0;S;E;13
14448;25;3AIQS;98.0;4.0;S;E;13
12412;57;6FU9W;3.0;6.0;S;E;13
7239;32;G9MBZ;2.0;11.0;S;E;13
8976;92;3I173;3.0;9.0;S;E;13
9113;87;7R0L5;5.0;9.0;S;E;13
5641;67;WK6VE;7.0;5.0;N;W;13
6414;10;70KDM;14.0;11.0;S;E;13
6841;56;6LV8L;14.0;13.0;S;E;13
8453;57;CVMC3;2.0;15.0;S;E;13
6297;84;0USYO;1.0;27.0;S;E;13
5464;55;7VT3P;5.0;22.0;S;W;13
5603;88;E8HK3;9.0;22.0;S;E;13
12319;82;1QA3Z;10.0;16.0;N;E;13
6552;87;ONTGB;11.0;19.0;N;E;13
6388;41;9RSTC;13.0;15.0;S;E;13
7629;50;RKJTD;11.0;23.0;S;E;13
7862;96;S53XT;15.0;25.0;S;E;13
9846;71;CNWPF;15.0;28.0;S;E;13
9749;48;TUTQA;16.0;5.0;S;E;13
6686;95;EDQM1;16.0;9.0;S;E;13
7989;82;2TMQ7;20.0;8.0;S;E;13
6489;38;NZ7U1;17.0;15.0;S;W;13
9865;8;842YM;20.0;10.0;N;E;13
13848;28;QOEU0;17.0;17.0;S;E;13
11550;42;603VJ;17.0;22.0;S;E;13
10467;48;GYGX5;19.0;18.0;N;E;13
10549;71;IMXG2;16.0;24.0;S;E;13
9146;31;CIQ9Y;20.0;24.0;S;E;13
9584;82;0LSH0;20.0;26.0;N;E;13
9278;19;C6AYO;20.0;28.0;S;E;13
7372;28;CR1ZS;1.0;29.0;S;E;13
8042;52;6BH9V;1.0;35.0;S;W;13
6283;82;CCWC1;1.0;46.0;S;E;13
9867;5;HDBK4;2.0;37.0;S;E;13
6302;17;WAZGA;2.0;43.0;S;E;13
6387;89;ZF253;3.0;56.0;S;E;13
7168;73;4G671;1.0;58.0;S;E;13
9775;77;HHGIF;2.0;68.0;S;E;13
6355;16;K86LZ;3.0;71.0;S;E;13
7900;71;O16O9;4.0;34.0;S;E;13
5921;4;5HK4Y;4.0;60.0;S;E;13
8600;51;8ONGM;5.0;32.0;N;E;13
8667;75;MVQLT;6.0;42.0;S;E;13
5520;3;LWJO0;5.0;46.0;S;E;13
5986;13;CM7ZB;7.0;45.0;S;E;13
6578;43;TYDT2;6.0;61.0;S;E;13
14372;13;JON48;4.0;67.0;S;E;13
9539;99;80BCR;4.0;69.0;S;E;13
9492;20;ERQON;7.0;69.0;S;E;13
9075;94;V4P4W;7.0;71.0;S;E;13
10536;74;J7B1E;3.0;79.0;S;E;13
8812;13;BXGXO;1.0;84.0;S;E;13
9082;97;VTEK4;3.0;81.0;S;E;13
6201;10;5YVN4;3.0;85.0;S;E;13
8118;25;FJ3MN;5.0;75.0;S;E;13
6113;59;M0RF3;6.0;90.0;S;W;13
8029;95;7CAV4;6.0;92.0;S;E;13
6276;86;9W237;7.0;76.0;S;E;13
9363;69;11Z6R;7.0;96.0;N;E;13
10708;60;OCJLL;7.0;98.0;S;E;13
10922;76;W3T0C;8.0;30.0;S;E;13
10697;84;60ZH9;12.0;31.0;S;E;13
6876;30;4AER9;8.0;36.0;S;E;13
7930;42;A9C91;10.0;33.0;N;E;13
6512;80;EU2D8;12.0;35.0;S;E;13
10228;63;7GTOD;16.0;32.0;S;E;13
6325;41;5R3KD;18.0;30.0;S;E;13
8674;79;E6GQT;18.0;34.0;S;E;13
7048;85;9CQHW;16.0;36.0;S;E;13
7666;48;0XY64;20.0;36.0;S;E;13
6816;46;U03WD;8.0;41.0;S;E;13
6178;95;AVVSG;8.0;59.0;S;E;13
9976;58;4J9VF;8.0;80.0;S;E;13
6921;53;NBPM3;9.0;51.0;S;E;13
6071;42;9URRR;10.0;66.0;S;E;13
6740;41;YLSFC;11.0;49.0;S;E;13
6646;88;NNUD6;9.0;70.0;S;E;13
5815;99;JU917;11.0;72.0;N;E;13
7470;4;WVOF5;9.0;95.0;S;E;13
12760;64;CI0E9;9.0;99.0;S;E;13
6936;58;2Y2M8;10.0;82.0;S;E;13
10011;32;FSBQ3;11.0;89.0;N;E;13
6446;87;R95C8;12.0;54.0;S;E;13
8343;80;Y7RMJ;13.0;39.0;S;E;13
11441;11;U9BPK;13.0;41.0;S;E;13
5667;69;FA4JC;15.0;48.0;S;E;13
6141;50;2MY29;15.0;52.0;S;E;13
5836;93;N6I5B;14.0;54.0;S;E;13
6024;63;2Q5BB;20.0;53.0;S;E;13
6932;33;M4R76;12.0;60.0;S;W;13
6596;94;6B0E2;12.0;62.0;S;E;13
7164;15;MNQ7Q;14.0;60.0;S;E;13
6352;86;QFW7T;18.0;57.0;S;E;13
6461;65;UI8LA;15.0;71.0;S;E;13
6237;82;1SLVL;18.0;73.0;S;E;13
6615;31;0E3RU;19.0;67.0;S;E;13
6176;24;2DLBC;19.0;71.0;N;E;13
5434;34;4UM6Y;18.0;76.0;S;E;13
5690;3;G4UH6;13.0;97.0;S;E;13
5448;93;13QG2;17.0;96.0;S;E;13
9938;65;JSZEW;20.0;82.0;S;E;13
6517;60;956YO;20.0;86.0;S;E;13
5588;61;7KKJ5;22.0;37.0;S;E;13
7717;39;733X5;21.0;39.0;N;W;13
5463;39;C2AGA;26.0;27.0;S;W;13
6347;84;LI7CU;23.0;33.0;S;E;13
5948;38;PG6WJ;22.0;56.0;N;E;13
6094;54;9LS8Y;26.0;48.0;S;E;13
7581;20;URKBO;27.0;9.0;S;E;13
7388;82;KGB2I;27.0;15.0;S;E;13
5839;93;KI49A;28.0;17.0;S;E;13
6038;69;JCNM3;27.0;19.0;S;E;13
6121;1;J7XUR;27.0;40.0;S;W;13
9297;62;O6PF8;28.0;51.0;S;E;13
6511;56;MCQBM;28.0;53.0;S;E;13
6342;62;T5367;21.0;68.0;S;E;13
7697;52;6NSDK;22.0;60.0;S;E;13
6974;35;HDKHX;25.0;58.0;S;W;13
5937;69;H8SCY;25.0;60.0;S;E;13
7875;33;V87UQ;27.0;65.0;S;E;13
9835;47;9RCF4;28.0;67.0;S;E;13
6968;51;YK5WI;29.0;6.0;S;E;13
8531;65;FIYS1;29.0;38.0;N;E;13
8408;41;2UFX5;29.0;61.0;S;E;13
12391;28;D81Y0;29.0;63.0;N;E;13
8013;22;CVA6R;21.0;70.0;S;W;13
10080;34;BYCFU;21.0;88.0;S;E;13
9829;0;TSP94;21.0;90.0;S;E;13
6607;95;U8ESY;25.0;71.0;S;E;13
12364;51;10M9I;22.0;74.0;S;E;13
8992;84;62NNZ;28.0;73.0;S;E;13
11790;96;K7CWG;22.0;76.0;S;E;13
11753;53;8OWHO;28.0;75.0;S;E;13
7766;71;3Z0V1;22.0;78.0;S;E;13
7509;91;AOT3X;23.0;89.0;S;E;13
8062;70;PCGE0;24.0;77.0;S;E;13
5694;14;Q05FS;25.0;81.0;S;E;13
5757;31;80M76;26.0;79.0;S;E;13
6545;52;6GN0J;25.0;85.0;S;E;13
10651;67;PV7I1;29.0;90.0;S;E;13
8888;48;C2VT8;33.0;8.0;S;E;13
6111;17;SEO6Y;31.0;12.0;S;E;13
6376;10;PRJ6F;33.0;12.0;S;E;13
7229;86;ZMGGS;39.0;5.0;S;E;13
6345;14;WJABI;39.0;7.0;S;E;13
8973;52;BUYE7;30.0;18.0;S;E;13
8942;87;4KM0Y;31.0;14.0;S;W;13
6269;64;2UKCR;30.0;26.0;S;E;13
7328;43;G0FQJ;32.0;22.0;S;E;13
6172;67;K6X59;34.0;21.0;S;E;13
5854;38;WPLJA;36.0;17.0;S;E;13
9794;9;1TYV2;40.0;20.0;S;E;13
7021;19;ZAUJT;34.0;23.0;N;E;13
6197;95;EHTF4;37.0;28.0;S;E;13
6060;94;S3O4O;40.0;22.0;S;E;13
6557;63;QAQDV;41.0;6.0;S;E;13
5559;56;EBCV2;41.0;8.0;S;W;13
6012;51;XCYKR;42.0;10.0;S;E;13
5744;76;5NPS6;45.0;8.0;N;E;13
5475;63;ZTWKT;48.0;11.0;S;E;13
6348;29;YGPL2;43.0;25.0;S;E;13
5546;91;UO90D;49.0;27.0;S;E;13
5118;45;3NRAM;58.0;5.0;S;E;13
5100;93;O44M4;81.0;5.0;S;E;13
5213;4;KKPDE;52.0;16.0;S;E;13
5137;52;78WWP;76.0;18.0;S;E;13
5503;37;DKYIZ;87.0;6.0;S;E;13
5341;96;5WDIF;91.0;7.0;S;E;13
5242;11;ZTKRW;87.0;18.0;S;E;13
5627;6;0F5WA;99.0;16.0;S;E;13
5224;97;F5P92;51.0;24.0;S;E;13
5350;45;NNEZ4;58.0;27.0;S;E;13
5542;18;BWWXQ;66.0;27.0;S;E;13
7003;74;XWW0O;91.0;21.0;S;E;13
5289;79;KHQL9;72.0;26.0;S;E;13
5560;26;B8VE1;97.0;24.0;S;E;13
6061;5;AYLYB;62.0;28.0;S;E;13
6542;25;Z7CW0;87.0;28.0;S;E;13
8006;74;PZVUU;96.0;28.0;S;E;13
9005;78;MJ8Z8;30.0;30.0;S;E;13
13587;42;MFS3O;33.0;29.0;S;E;13
7544;68;ULJDG;43.0;29.0;S;E;13
7615;88;13RVH;41.0;30.0;N;E;13
6174;78;YO4AE;48.0;30.0;S;E;13
6137;81;JM3QO;58.0;29.0;N;E;13
6277;7;FDS3N;37.0;32.0;S;E;13
5590;63;ORH5O;43.0;31.0;S;E;13
5629;81;IHF8A;33.0;33.0;N;E;13
6255;53;MGNMC;47.0;31.0;S;W;13
6570;12;HBE6K;54.0;31.0;S;E;13
6009;68;9OAYC;52.0;32.0;S;W;13
6087;98;CS75C;58.0;33.0;S;E;13
6068;70;LCYMG;30.0;47.0;N;E;13
5490;68;BV3F3;33.0;35.0;S;E;13
5387;23;4G6UG;31.0;82.0;S;W;13
5416;70;9XIBZ;33.0;64.0;S;E;13
5321;99;PMY5B;31.0;84.0;N;E;13
